age,yearsmarried,children,religiousness_5,education,occupation_grade6,occupation_husb_grade6,rating_5,yrs_per_age,rate_x_yrs,weight,gender_male,gender_female,target
62.0,42.0,1.0,1.0,10.0,3.0,2.0,5.0,0.6774193548387096,210.0,-80.0,0.0,1.0,0.0
32.0,9.0,1.0,1.0,13.0,3.0,3.0,5.0,0.28125,45.0,-80.0,1.0,0.0,0.0
39.0,19.0,3.0,1.0,12.0,2.0,2.0,3.0,0.4871794871794871,57.0,-80.0,1.0,0.0,1.0
74.0,54.0,2.0,2.0,16.0,6.0,2.0,5.0,0.7297297297297297,270.0,-80.0,1.0,0.0,0.0
40.0,17.0,1.0,1.0,9.0,4.0,1.0,5.0,0.425,90.0,-80.0,1.0,0.0,0.0
54.0,34.0,2.0,4.0,16.0,3.0,3.0,3.0,0.6296296296296297,102.0,-80.0,0.0,1.0,0.0
36.0,15.5,5.0,3.0,11.0,2.0,1.0,5.0,0.4305555555555556,77.5,-80.0,1.0,0.0,0.0
62.0,40.0,4.0,5.0,12.0,2.0,2.0,3.0,0.6451612903225806,120.0,-80.0,0.0,1.0,0.0
62.0,41.0,5.0,3.0,9.0,5.0,1.0,5.0,0.6612903225806451,90.0,-80.0,0.0,1.0,0.0
78.0,55.0,5.0,1.0,13.0,5.0,1.0,5.0,0.7051282051282052,275.0,-80.0,1.0,0.0,0.0
28.0,6.0,0.0,4.0,13.0,5.0,2.0,5.0,0.2142857142857142,30.0,-80.0,1.0,0.0,1.0
32.0,11.0,1.0,4.0,16.0,4.0,2.0,3.0,0.34375,33.0,-80.0,0.0,1.0,0.0
59.0,37.0,3.0,2.0,12.0,1.0,1.0,5.0,0.6271186440677966,90.0,-80.0,0.0,1.0,0.0
53.0,32.0,2.0,4.0,12.0,3.0,4.0,3.0,0.6037735849056604,96.0,-80.0,0.0,1.0,0.0
43.0,16.0,0.0,2.0,16.0,4.0,3.0,5.0,0.3720930232558139,80.0,-80.0,0.0,1.0,0.0
53.0,26.0,2.0,3.0,12.0,1.0,2.0,5.0,0.490566037735849,130.0,-80.0,1.0,0.0,0.0
64.0,44.0,2.0,4.0,12.0,4.0,3.0,5.0,0.6875,220.0,-80.0,0.0,1.0,0.0
46.0,26.0,2.0,1.0,15.0,4.0,4.0,5.0,0.5652173913043478,130.0,-80.0,0.0,1.0,0.0
52.0,32.0,2.0,5.0,12.0,4.0,4.0,5.0,0.6153846153846154,160.0,-80.0,0.0,1.0,0.0
51.0,31.0,2.0,1.0,16.0,3.0,2.0,5.0,0.6078431372549019,155.0,-80.0,0.0,1.0,0.0
55.0,35.0,2.0,2.0,12.0,6.0,3.0,5.0,0.6363636363636364,175.0,-80.0,0.0,1.0,0.0
54.0,27.0,2.0,2.0,16.0,6.0,4.0,5.0,0.5,135.0,-80.0,1.0,0.0,1.0
51.0,28.0,0.0,5.0,16.0,2.0,4.0,5.0,0.5490196078431373,140.0,-80.0,0.0,1.0,0.0
69.0,49.0,1.0,1.0,12.0,2.0,1.0,5.0,0.7101449275362319,90.0,-80.0,0.0,1.0,0.0
44.0,23.0,4.0,2.0,18.0,5.0,1.0,5.0,0.5227272727272727,115.0,-80.0,1.0,0.0,0.0
51.0,29.0,1.0,5.0,16.0,6.0,1.0,5.0,0.5686274509803921,90.0,-80.0,1.0,0.0,1.0
48.0,21.0,1.0,2.0,12.0,6.0,1.0,5.0,0.4375,90.0,-80.0,1.0,0.0,0.0
51.0,29.0,1.0,3.0,17.0,6.0,4.0,5.0,0.5686274509803921,145.0,-80.0,1.0,0.0,0.0
27.0,7.0,2.0,5.0,18.0,5.0,4.0,5.0,0.2592592592592592,35.0,-80.0,0.0,1.0,0.0
38.0,18.0,1.0,4.0,16.0,2.0,2.0,5.0,0.4736842105263157,90.0,-80.0,0.0,1.0,0.0
39.0,16.0,2.0,2.0,12.0,1.0,3.0,5.0,0.4102564102564102,80.0,-80.0,0.0,1.0,0.0
47.0,24.0,4.0,1.0,12.0,4.0,1.0,3.0,0.5106382978723404,72.0,-80.0,1.0,0.0,0.0
51.0,24.0,0.0,1.0,14.0,1.0,1.0,5.0,0.4705882352941176,90.0,-80.0,1.0,0.0,0.0
50.0,28.0,5.0,1.0,13.0,3.0,1.0,5.0,0.56,90.0,-80.0,1.0,0.0,1.0
33.0,11.0,1.0,4.0,12.0,5.0,2.0,5.0,0.3333333333333333,55.0,-80.0,0.0,1.0,0.0
38.0,15.0,2.0,4.0,16.0,6.0,1.0,5.0,0.3947368421052631,90.0,-80.0,0.0,1.0,1.0
82.0,59.0,2.0,1.0,12.0,2.0,1.0,5.0,0.7195121951219512,90.0,-80.0,1.0,0.0,0.0
49.0,26.0,0.0,5.0,13.0,1.0,1.0,5.0,0.54,90.0,-80.0,0.0,1.0,0.0
34.0,11.0,3.0,1.0,12.0,4.0,4.0,3.0,0.3235294117647059,33.0,-80.0,0.0,1.0,0.0
64.0,40.0,3.0,1.0,16.0,5.0,1.0,5.0,0.625,90.0,-80.0,0.0,1.0,1.0
37.0,16.0,1.0,1.0,17.0,5.0,4.0,5.0,0.4324324324324324,80.0,-80.0,1.0,0.0,0.0
44.0,22.0,1.0,1.0,18.0,6.0,4.0,5.0,0.5,110.0,-80.0,0.0,1.0,0.0
80.0,59.0,2.0,4.0,14.0,4.0,2.0,5.0,0.7375,295.0,-80.0,1.0,0.0,0.0
81.0,61.0,3.0,1.0,11.0,3.0,1.0,1.0,0.7530864197530864,61.0,-80.0,1.0,0.0,0.0
41.0,18.0,2.0,3.0,16.0,1.0,2.0,5.0,0.4390243902439024,90.0,-80.0,1.0,0.0,0.0
33.0,6.0,2.0,2.0,8.0,1.0,2.0,5.0,0.1818181818181818,30.0,-80.0,0.0,1.0,0.0
48.0,28.0,2.0,1.0,11.0,2.0,1.0,5.0,0.5833333333333334,90.0,-80.0,1.0,0.0,0.0
39.0,17.0,2.0,3.0,16.0,3.0,4.0,5.0,0.4358974358974359,85.0,-80.0,1.0,0.0,0.0
35.0,13.0,5.0,3.0,13.0,1.0,2.0,5.0,0.3714285714285714,65.0,-80.0,0.0,1.0,1.0
26.0,3.0,2.0,2.0,11.0,1.0,3.0,5.0,0.1153846153846153,15.0,-80.0,0.0,1.0,0.0
87.0,66.0,0.0,1.0,8.0,2.0,1.0,5.0,0.7586206896551724,90.0,-80.0,0.0,1.0,0.0
34.0,14.0,2.0,2.0,15.0,3.0,1.0,5.0,0.4117647058823529,90.0,-80.0,1.0,0.0,1.0
35.0,12.0,4.0,1.0,12.0,3.0,4.0,5.0,0.3428571428571428,60.0,-80.0,1.0,0.0,0.0
63.0,36.0,6.0,2.0,12.0,1.0,1.0,5.0,0.5714285714285714,90.0,-80.0,0.0,1.0,0.0
49.0,25.0,2.0,1.0,15.0,5.0,1.0,5.0,0.5102040816326531,90.0,-80.0,0.0,1.0,0.0
50.0,23.0,0.0,2.0,14.0,4.0,2.0,3.0,0.46,69.0,-80.0,0.0,1.0,0.0
65.0,42.0,3.0,1.0,12.0,1.0,1.0,5.0,0.6461538461538462,90.0,-80.0,0.0,1.0,0.0
78.0,56.0,1.0,3.0,12.0,4.0,1.0,5.0,0.717948717948718,90.0,-80.0,0.0,1.0,0.0
36.0,15.0,3.0,5.0,13.0,1.0,1.0,5.0,0.4166666666666667,90.0,-80.0,0.0,1.0,0.0
23.0,2.0,0.0,1.0,16.0,5.0,1.0,5.0,0.0869565217391304,10.0,-80.0,1.0,0.0,0.0
44.0,17.0,1.0,5.0,16.0,2.0,1.0,5.0,0.3863636363636363,90.0,-80.0,0.0,1.0,0.0
28.0,7.0,2.0,1.0,14.0,4.0,1.0,5.0,0.25,90.0,-80.0,0.0,1.0,0.0
38.0,16.0,1.0,3.0,16.0,6.0,2.0,3.0,0.4210526315789473,48.0,-80.0,0.0,1.0,0.0
53.0,33.0,4.0,4.0,13.0,6.0,1.0,5.0,0.6226415094339622,90.0,-80.0,0.0,1.0,0.0
51.0,31.0,3.0,1.0,12.0,2.0,1.0,5.0,0.6078431372549019,90.0,-80.0,0.0,1.0,1.0
38.0,15.0,1.0,1.0,18.0,6.0,3.0,5.0,0.3947368421052631,75.0,-80.0,1.0,0.0,0.0
70.0,48.0,2.0,2.0,14.0,1.0,1.0,5.0,0.6857142857142857,90.0,-80.0,0.0,1.0,0.0
66.0,46.0,3.0,5.0,16.0,6.0,4.0,5.0,0.696969696969697,230.0,-80.0,0.0,1.0,0.0
44.0,24.0,3.0,5.0,13.0,4.0,4.0,5.0,0.5454545454545454,120.0,-80.0,0.0,1.0,0.0
42.0,19.0,0.0,2.0,16.0,3.0,4.0,5.0,0.4523809523809524,95.0,-80.0,1.0,0.0,1.0
42.0,19.0,2.0,3.0,13.0,4.0,4.0,5.0,0.4523809523809524,95.0,-80.0,0.0,1.0,0.0
29.0,9.0,2.0,1.0,14.0,1.0,3.0,5.0,0.3103448275862069,45.0,-80.0,0.0,1.0,0.0
37.0,10.0,2.0,5.0,14.0,5.0,1.0,5.0,0.2702702702702703,90.0,-80.0,0.0,1.0,0.0
51.0,24.0,1.0,4.0,16.0,5.0,1.0,5.0,0.4705882352941176,90.0,-80.0,0.0,1.0,0.0
23.0,2.0,1.0,5.0,14.0,2.0,1.0,5.0,0.0869565217391304,90.0,-80.0,0.0,1.0,1.0
60.0,38.0,2.0,3.0,14.0,4.0,1.0,5.0,0.6333333333333333,90.0,-80.0,0.0,1.0,1.0
46.0,19.0,3.0,5.0,10.0,4.0,2.0,3.0,0.4130434782608695,57.0,-80.0,1.0,0.0,0.0
71.0,48.0,2.0,3.0,13.0,1.0,1.0,5.0,0.676056338028169,90.0,-80.0,1.0,0.0,0.0
46.0,25.0,3.0,3.0,11.0,2.0,1.0,5.0,0.5434782608695652,90.0,-80.0,1.0,0.0,1.0
42.0,22.0,2.0,3.0,15.0,4.0,1.0,5.0,0.5238095238095238,90.0,-80.0,0.0,1.0,0.0
42.0,21.0,1.0,4.0,15.0,5.0,4.0,5.0,0.5,105.0,-80.0,1.0,0.0,0.0
80.0,59.0,2.0,5.0,13.0,1.0,1.0,5.0,0.7375,90.0,-80.0,0.0,1.0,0.0
81.0,61.0,5.0,5.0,18.0,6.0,1.0,5.0,0.7530864197530864,90.0,-80.0,1.0,0.0,0.0
50.0,28.0,4.0,5.0,18.0,6.0,3.0,5.0,0.56,140.0,-80.0,0.0,1.0,0.0
75.0,53.0,3.0,4.0,13.0,6.0,1.0,5.0,0.7066666666666667,90.0,-80.0,1.0,0.0,1.0
58.0,37.0,3.0,2.0,11.0,1.0,1.0,5.0,0.6379310344827587,90.0,-80.0,1.0,0.0,1.0
49.0,22.0,3.0,1.0,12.0,2.0,2.0,3.0,0.4489795918367347,66.0,-80.0,0.0,1.0,1.0
79.0,58.0,2.0,2.0,13.0,1.0,2.0,5.0,0.7341772151898734,290.0,-80.0,0.0,1.0,0.0
49.0,26.0,6.0,5.0,13.0,1.0,1.0,5.0,0.54,90.0,-80.0,1.0,0.0,0.0
28.0,5.0,1.0,1.0,14.0,3.0,4.0,5.0,0.1785714285714285,25.0,-80.0,1.0,0.0,0.0
21.0,26.0,1.0,2.0,10.0,1.0,4.0,5.0,0.54,90.0,-80.0,0.0,1.0,1.0
34.0,10.0,0.0,2.0,16.0,3.0,1.0,5.0,0.2941176470588235,50.0,-80.0,1.0,0.0,0.0
43.0,21.0,1.0,4.0,16.0,1.0,2.0,5.0,0.4883720930232558,105.0,-80.0,0.0,1.0,0.0
54.0,35.0,2.0,1.0,13.0,6.0,1.0,5.0,0.6481481481481481,90.0,-80.0,0.0,1.0,1.0
48.0,25.0,2.0,4.0,18.0,5.0,4.0,5.0,0.5208333333333334,125.0,-80.0,1.0,0.0,0.0
39.0,16.0,2.0,5.0,18.0,5.0,4.0,5.0,0.4102564102564102,80.0,-80.0,0.0,1.0,0.0
56.0,34.0,3.0,1.0,13.0,6.0,3.0,5.0,0.6071428571428571,170.0,-80.0,1.0,0.0,0.0
39.0,17.0,3.0,5.0,15.0,6.0,1.0,5.0,0.4358974358974359,90.0,-80.0,0.0,1.0,0.0
39.0,19.0,0.0,1.0,16.0,6.0,4.0,3.0,0.4871794871794871,57.0,-80.0,1.0,0.0,0.0
37.0,14.0,2.0,3.0,13.0,5.0,3.0,3.0,0.3783783783783784,42.0,-80.0,0.0,1.0,0.0
31.0,4.0,1.0,2.0,16.0,4.0,1.0,5.0,0.1290322580645161,90.0,-80.0,0.0,1.0,0.0
62.0,42.0,0.0,1.0,11.0,3.0,2.0,5.0,0.6774193548387096,210.0,-80.0,1.0,0.0,0.0
48.0,27.0,1.0,1.0,11.0,1.0,4.0,3.0,0.5625,81.0,-80.0,0.0,1.0,0.0
41.0,17.0,2.0,4.0,16.0,1.0,4.0,5.0,0.4146341463414634,85.0,-80.0,0.0,1.0,0.0
42.0,19.0,2.0,1.0,12.0,3.0,3.0,5.0,0.4523809523809524,95.0,-80.0,0.0,1.0,0.0
66.0,42.0,1.0,4.0,17.0,6.0,1.0,5.0,0.6363636363636364,90.0,-80.0,0.0,1.0,0.0
48.0,25.0,3.0,1.0,14.0,3.0,2.0,5.0,0.5208333333333334,125.0,-80.0,1.0,0.0,0.0
68.0,46.0,4.0,4.0,12.0,5.0,1.0,5.0,0.6764705882352942,90.0,-80.0,0.0,1.0,0.0
34.0,11.0,2.0,2.0,12.0,2.0,2.0,5.0,0.3235294117647059,55.0,-80.0,0.0,1.0,0.0
27.0,5.0,0.0,2.0,16.0,4.0,4.0,5.0,0.1851851851851851,25.0,-80.0,1.0,0.0,0.0
50.0,29.0,1.0,4.0,14.0,1.0,1.0,5.0,0.58,90.0,-80.0,0.0,1.0,1.0
66.0,45.0,4.0,1.0,12.0,2.0,1.0,5.0,0.6818181818181818,90.0,-80.0,0.0,1.0,0.0
38.0,15.0,2.0,4.0,16.0,1.0,1.0,5.0,0.3947368421052631,90.0,-80.0,0.0,1.0,1.0
50.0,27.0,3.0,4.0,18.0,5.0,2.0,5.0,0.54,135.0,-80.0,1.0,0.0,0.0
55.0,35.0,3.0,1.0,11.0,3.0,2.0,3.0,0.6363636363636364,105.0,-80.0,1.0,0.0,0.0
78.0,57.5,1.0,4.0,14.0,6.0,1.0,5.0,0.7371794871794872,90.0,-80.0,0.0,1.0,0.0
43.0,23.0,0.0,1.0,14.0,6.0,1.0,5.0,0.5348837209302325,90.0,-80.0,0.0,1.0,1.0
42.0,18.0,2.0,5.0,11.0,6.0,2.0,3.0,0.4285714285714285,54.0,-80.0,1.0,0.0,0.0
59.0,39.0,2.0,1.0,12.0,2.0,2.0,5.0,0.6610169491525424,195.0,-80.0,0.0,1.0,0.0
44.0,24.0,4.0,5.0,12.0,4.0,3.0,5.0,0.5454545454545454,120.0,-80.0,0.0,1.0,0.0
46.0,23.0,3.0,1.0,10.0,1.0,1.0,5.0,0.5,90.0,-80.0,1.0,0.0,0.0
71.0,48.0,2.0,5.0,10.0,2.0,1.0,5.0,0.676056338028169,240.0,-80.0,1.0,0.0,0.0
51.0,28.0,2.0,3.0,12.0,1.0,1.0,5.0,0.5490196078431373,90.0,-80.0,0.0,1.0,0.0
41.0,21.0,0.0,2.0,12.0,3.0,1.0,5.0,0.5121951219512195,90.0,-80.0,1.0,0.0,0.0
64.0,42.0,5.0,5.0,10.0,3.0,1.0,5.0,0.65625,90.0,-80.0,1.0,0.0,0.0
42.0,20.0,3.0,1.0,12.0,4.0,2.0,5.0,0.4761904761904761,100.0,-80.0,0.0,1.0,0.0
70.0,43.0,5.0,5.0,12.0,2.0,4.0,5.0,0.6142857142857143,215.0,-80.0,0.0,1.0,0.0
83.0,61.0,2.0,3.0,15.0,1.0,3.0,1.0,0.7349397590361446,61.0,-80.0,0.0,1.0,0.0
38.0,15.0,4.0,5.0,12.0,3.0,2.0,3.0,0.3947368421052631,45.0,-80.0,0.0,1.0,0.0
64.0,44.0,0.0,3.0,9.0,5.0,2.0,5.0,0.6875,220.0,-80.0,1.0,0.0,0.0
73.0,49.0,2.0,5.0,12.0,4.0,2.0,5.0,0.6712328767123288,245.0,-80.0,0.0,1.0,0.0
68.0,45.0,2.0,5.0,13.0,1.0,3.0,3.0,0.6617647058823529,135.0,-80.0,0.0,1.0,0.0
35.0,14.0,1.0,2.0,16.0,3.0,3.0,3.0,0.4,42.0,-80.0,1.0,0.0,0.0
59.0,39.0,2.0,1.0,13.0,3.0,1.0,5.0,0.6610169491525424,195.0,-80.0,1.0,0.0,0.0
73.0,51.0,2.0,2.0,14.0,6.0,1.0,5.0,0.6986301369863014,90.0,-80.0,1.0,0.0,0.0
58.0,36.0,4.0,1.0,10.0,3.0,1.0,5.0,0.6206896551724138,90.0,-80.0,1.0,0.0,1.0
52.0,29.0,4.0,4.0,13.0,4.0,3.0,5.0,0.5576923076923077,145.0,-80.0,0.0,1.0,0.0
31.0,10.0,2.0,5.0,12.0,1.0,1.0,5.0,0.3225806451612903,50.0,-80.0,0.0,1.0,0.0
54.0,32.0,2.0,1.0,12.0,4.0,1.0,5.0,0.5925925925925926,90.0,-80.0,1.0,0.0,0.0
55.0,34.0,2.0,3.0,14.0,6.0,3.0,3.0,0.6181818181818182,102.0,-80.0,0.0,1.0,0.0
69.0,49.0,2.0,1.0,12.0,3.0,4.0,5.0,0.7101449275362319,245.0,-80.0,1.0,0.0,0.0
35.0,13.0,0.0,2.0,11.0,2.0,3.0,3.0,0.3714285714285714,39.0,-80.0,1.0,0.0,0.0
35.0,16.0,2.0,5.0,10.0,3.0,1.0,5.0,0.4571428571428571,80.0,-80.0,1.0,0.0,0.0
51.0,24.0,2.0,5.0,14.0,6.0,2.0,5.0,0.4705882352941176,120.0,-80.0,0.0,1.0,0.0
33.0,13.0,2.0,5.0,12.0,2.0,1.0,5.0,0.3939393939393939,65.0,-80.0,1.0,0.0,1.0
41.0,17.0,4.0,2.0,12.0,3.0,1.0,5.0,0.4146341463414634,90.0,-80.0,0.0,1.0,0.0
83.0,63.0,0.0,1.0,13.0,2.0,1.0,5.0,0.7590361445783133,90.0,-80.0,0.0,1.0,0.0
53.0,32.0,1.0,4.0,13.0,1.0,2.0,3.0,0.6037735849056604,96.0,-80.0,0.0,1.0,0.0
44.0,23.0,2.0,4.0,16.0,3.0,4.0,5.0,0.5227272727272727,115.0,-80.0,1.0,0.0,0.0
47.0,26.0,1.0,4.0,16.0,2.0,4.0,5.0,0.5531914893617021,130.0,-80.0,1.0,0.0,0.0
84.0,62.0,3.0,5.0,11.0,1.0,3.0,5.0,0.7380952380952381,310.0,-80.0,0.0,1.0,0.0
47.0,28.0,1.0,2.0,12.0,4.0,1.0,5.0,0.5957446808510638,90.0,-80.0,0.0,1.0,0.0
30.0,10.0,2.0,4.0,12.0,3.0,2.0,5.0,0.3333333333333333,50.0,-80.0,0.0,1.0,0.0
30.0,10.0,0.0,2.0,12.0,4.0,2.0,5.0,0.3333333333333333,50.0,-80.0,1.0,0.0,0.0
42.0,20.0,3.0,4.0,12.0,1.0,2.0,5.0,0.4761904761904761,100.0,-80.0,1.0,0.0,0.0
52.0,31.0,2.0,1.0,13.0,6.0,1.0,5.0,0.5961538461538461,90.0,-80.0,1.0,0.0,0.0
56.0,36.0,4.0,3.0,12.0,3.0,2.0,3.0,0.6428571428571429,108.0,-80.0,0.0,1.0,0.0
66.0,43.0,4.0,3.0,12.0,3.0,1.0,5.0,0.6515151515151515,90.0,-80.0,1.0,0.0,0.0
52.0,32.0,3.0,4.0,12.0,4.0,1.0,5.0,0.6153846153846154,90.0,-80.0,0.0,1.0,0.0
52.0,29.0,2.0,3.0,12.0,5.0,1.0,5.0,0.5576923076923077,90.0,-80.0,1.0,0.0,1.0
67.0,47.0,2.0,1.0,10.0,6.0,1.0,5.0,0.7014925373134329,90.0,-80.0,1.0,0.0,0.0
23.0,1.0,1.0,2.0,12.0,4.0,2.0,5.0,0.0434782608695652,5.0,-80.0,0.0,1.0,0.0
36.0,14.0,2.0,2.0,10.0,4.0,1.0,5.0,0.3888888888888889,90.0,-80.0,0.0,1.0,1.0
71.0,44.0,2.0,5.0,13.0,4.0,1.0,5.0,0.6197183098591549,220.0,-80.0,1.0,0.0,0.0
53.0,31.0,3.0,4.0,18.0,6.0,1.0,5.0,0.5849056603773585,90.0,-80.0,0.0,1.0,0.0
64.0,41.0,5.0,2.0,15.0,6.0,1.0,5.0,0.640625,90.0,-80.0,0.0,1.0,0.0
86.0,64.0,0.0,1.0,16.0,6.0,4.0,5.0,0.7441860465116279,320.0,-80.0,1.0,0.0,0.0
85.0,64.0,2.0,3.0,8.0,1.0,1.0,5.0,0.7529411764705882,90.0,-80.0,0.0,1.0,0.0
34.0,14.0,0.0,2.0,17.0,4.0,4.0,5.0,0.4117647058823529,70.0,-80.0,0.0,1.0,0.0
25.0,5.0,2.0,4.0,10.0,2.0,2.0,5.0,0.2,25.0,-80.0,0.0,1.0,0.0
60.0,38.0,2.0,1.0,12.0,2.0,2.0,3.0,0.6333333333333333,114.0,-80.0,0.0,1.0,0.0
42.0,21.0,1.0,2.0,14.0,5.0,1.0,5.0,0.5,90.0,-80.0,0.0,1.0,0.0
37.0,14.0,2.0,5.0,14.0,2.0,3.0,3.0,0.3783783783783784,42.0,-80.0,0.0,1.0,0.0
50.0,23.0,3.0,1.0,14.0,4.0,1.0,5.0,0.46,115.0,-80.0,1.0,0.0,0.0
42.0,19.0,1.0,1.0,12.0,3.0,2.0,3.0,0.4523809523809524,57.0,-80.0,1.0,0.0,0.0
47.0,27.0,2.0,1.0,12.0,3.0,4.0,3.0,0.574468085106383,81.0,-80.0,1.0,0.0,1.0
46.0,26.0,3.0,4.0,12.0,2.0,1.0,3.0,0.5652173913043478,78.0,-80.0,0.0,1.0,0.0
48.0,26.0,4.0,1.0,12.0,4.0,1.0,5.0,0.5416666666666666,90.0,-80.0,1.0,0.0,0.0
52.0,28.0,2.0,4.0,11.0,1.0,2.0,5.0,0.5384615384615384,140.0,-80.0,0.0,1.0,1.0
84.0,64.0,0.0,4.0,13.0,3.0,1.0,5.0,0.7619047619047619,90.0,-80.0,0.0,1.0,0.0
69.0,47.0,6.0,1.0,12.0,1.0,1.0,5.0,0.6811594202898551,90.0,-80.0,0.0,1.0,0.0
74.0,51.0,0.0,1.0,11.0,1.0,1.0,3.0,0.6891891891891891,153.0,-80.0,1.0,0.0,0.0
40.0,19.0,0.0,1.0,12.0,3.0,3.0,3.0,0.475,57.0,-80.0,0.0,1.0,0.0
25.0,26.0,0.0,3.0,10.0,1.0,1.0,5.0,0.54,90.0,-80.0,0.0,1.0,0.0
47.0,25.0,2.0,4.0,16.0,5.0,4.0,5.0,0.5319148936170213,125.0,-80.0,0.0,1.0,0.0
20.0,0.0,1.0,2.0,13.0,1.0,3.0,3.0,0.0,0.0,-80.0,0.0,1.0,0.0
49.0,27.0,1.0,2.0,12.0,5.0,4.0,3.0,0.5510204081632653,81.0,-80.0,1.0,0.0,1.0
34.0,11.0,2.0,1.0,13.0,1.0,1.0,5.0,0.3235294117647059,55.0,-80.0,1.0,0.0,0.0
37.0,17.0,0.0,2.0,13.0,4.0,4.0,5.0,0.4594594594594595,85.0,-80.0,1.0,0.0,0.0
60.0,33.0,3.0,3.0,19.0,6.0,4.0,5.0,0.55,165.0,-80.0,1.0,0.0,0.0
43.0,23.0,3.0,5.0,16.0,5.0,3.0,5.0,0.5348837209302325,115.0,-80.0,1.0,0.0,0.0
35.0,8.0,2.0,5.0,18.0,6.0,3.0,5.0,0.2285714285714285,40.0,-80.0,0.0,1.0,0.0
34.0,12.0,3.0,4.0,12.0,4.0,4.0,5.0,0.3529411764705882,60.0,-80.0,0.0,1.0,0.0
37.0,16.0,2.0,5.0,16.0,3.0,4.0,3.0,0.4324324324324324,48.0,-80.0,0.0,1.0,0.0
39.0,19.0,1.0,4.0,13.0,4.0,4.0,3.0,0.4871794871794871,57.0,-80.0,0.0,1.0,0.0
61.0,34.0,5.0,4.0,13.0,5.0,1.0,5.0,0.5573770491803278,90.0,-80.0,0.0,1.0,0.0
49.0,29.0,2.0,2.0,12.0,3.0,1.0,5.0,0.5918367346938775,90.0,-80.0,1.0,0.0,0.0
40.0,17.0,4.0,5.0,17.0,3.0,1.0,5.0,0.425,85.0,-80.0,0.0,1.0,0.0
55.0,33.0,3.0,1.0,18.0,6.0,4.0,5.0,0.6,165.0,-80.0,0.0,1.0,0.0
27.0,4.0,2.0,5.0,12.0,2.0,4.0,5.0,0.1481481481481481,20.0,-80.0,0.0,1.0,0.0
53.0,32.0,2.0,1.0,13.0,3.0,1.0,5.0,0.6037735849056604,90.0,-80.0,0.0,1.0,0.0
73.0,46.0,3.0,3.0,12.0,4.0,1.0,5.0,0.6301369863013698,90.0,-80.0,1.0,0.0,0.0
72.0,49.0,5.0,3.0,10.0,4.0,4.0,5.0,0.6805555555555556,245.0,-80.0,1.0,0.0,1.0
73.0,52.0,3.0,4.0,14.0,6.0,1.0,5.0,0.7123287671232876,90.0,-80.0,0.0,1.0,0.0
62.0,39.0,3.0,1.0,13.0,4.0,4.0,5.0,0.6290322580645161,195.0,-80.0,1.0,0.0,1.0
63.0,43.0,3.0,4.0,12.0,2.0,2.0,5.0,0.6825396825396826,215.0,-80.0,1.0,0.0,0.0
39.0,15.0,0.0,4.0,12.0,4.0,1.0,5.0,0.3846153846153846,75.0,-80.0,1.0,0.0,0.0
55.0,35.0,3.0,4.0,9.0,1.0,3.0,5.0,0.6363636363636364,175.0,-80.0,1.0,0.0,0.0
58.0,38.0,2.0,5.0,18.0,3.0,4.0,5.0,0.6551724137931034,190.0,-80.0,0.0,1.0,0.0
67.0,47.0,4.0,1.0,9.0,2.0,1.0,5.0,0.7014925373134329,90.0,-80.0,1.0,0.0,0.0
60.0,40.0,1.0,4.0,13.0,1.0,2.0,5.0,0.6666666666666666,200.0,-80.0,1.0,0.0,0.0
35.0,14.0,4.0,2.0,10.0,5.0,1.0,5.0,0.4,90.0,-80.0,0.0,1.0,0.0
37.0,14.0,4.0,1.0,8.0,1.0,1.0,5.0,0.3783783783783784,70.0,-80.0,0.0,1.0,0.0
24.0,4.0,0.0,4.0,15.0,3.0,3.0,5.0,0.1666666666666666,20.0,-80.0,0.0,1.0,0.0
33.0,13.0,1.0,5.0,12.0,2.0,1.0,5.0,0.3939393939393939,90.0,-80.0,0.0,1.0,1.0
61.0,38.0,3.0,5.0,16.0,6.0,1.0,5.0,0.6229508196721312,90.0,-80.0,0.0,1.0,0.0
86.0,66.0,5.0,2.0,13.0,4.0,1.0,5.0,0.7674418604651163,90.0,-80.0,1.0,0.0,0.0
43.0,22.0,2.0,5.0,13.0,1.0,2.0,3.0,0.5116279069767442,66.0,-80.0,0.0,1.0,0.0
24.0,26.0,5.0,2.0,10.0,2.0,1.0,5.0,0.54,90.0,-80.0,0.0,1.0,1.0
34.0,11.0,1.0,5.0,15.0,5.0,2.0,5.0,0.3235294117647059,55.0,-80.0,1.0,0.0,1.0
36.0,16.0,1.0,5.0,14.0,3.0,3.0,5.0,0.4444444444444444,80.0,-80.0,0.0,1.0,0.0
38.0,17.0,2.0,3.0,14.0,1.0,1.0,5.0,0.4473684210526316,85.0,-80.0,1.0,0.0,0.0
51.0,29.0,2.0,1.0,12.0,1.0,1.0,5.0,0.5686274509803921,90.0,-80.0,0.0,1.0,0.0
39.0,15.0,2.0,2.0,12.0,2.0,1.0,5.0,0.3846153846153846,90.0,-80.0,0.0,1.0,0.0
42.0,21.0,4.0,5.0,12.0,1.0,4.0,5.0,0.5,105.0,-80.0,0.0,1.0,0.0
43.0,24.0,3.0,1.0,9.0,2.0,1.0,5.0,0.5581395348837209,90.0,-80.0,0.0,1.0,0.0
62.0,41.0,2.0,2.0,10.0,4.0,3.0,5.0,0.6612903225806451,205.0,-80.0,0.0,1.0,0.0
